OBJECTID,landcoversWestClassifications,thumbUrl,DownloadThumbPicture,WestOriginalUrl,DownloadOriginalPicture
680,null,https://data.globe.gov/system/photos/2020/06/19/1697181/thumb.jpg,golc_thumb_2020_06_19_1697181,https://data.globe.gov/system/photos/2020/06/19/1697181/original.jpg,golc_2020_06_19_1697181
681,null,https://data.globe.gov/system/photos/2020/06/19/1697206/thumb.jpg,golc_thumb_2020_06_19_1697206,https://data.globe.gov/system/photos/2020/06/19/1697206/original.jpg,golc_2020_06_19_1697206
682,null,https://data.globe.gov/system/photos/2020/06/19/1698167/thumb.jpg,golc_thumb_2020_06_19_1698167,https://data.globe.gov/system/photos/2020/06/19/1698167/original.jpg,golc_2020_06_19_1698167
683,null,https://data.globe.gov/system/photos/2020/06/19/1698173/thumb.jpg,golc_thumb_2020_06_19_1698173,https://data.globe.gov/system/photos/2020/06/19/1698173/original.jpg,golc_2020_06_19_1698173
684,null,https://data.globe.gov/system/photos/2020/06/19/1698179/thumb.jpg,golc_thumb_2020_06_19_1698179,https://data.globe.gov/system/photos/2020/06/19/1698179/original.jpg,golc_2020_06_19_1698179
685,null,https://data.globe.gov/system/photos/2020/06/19/1698191/thumb.jpg,golc_thumb_2020_06_19_1698191,https://data.globe.gov/system/photos/2020/06/19/1698191/original.jpg,golc_2020_06_19_1698191
686,null,https://data.globe.gov/system/photos/2020/06/19/1698197/thumb.jpg,golc_thumb_2020_06_19_1698197,https://data.globe.gov/system/photos/2020/06/19/1698197/original.jpg,golc_2020_06_19_1698197
687,null,null,null,null,null
688,null,https://data.globe.gov/system/photos/2020/07/28/1798911/thumb.jpg,golc_thumb_2020_07_28_1798911,https://data.globe.gov/system/photos/2020/07/28/1798911/original.jpg,golc_2020_07_28_1798911
689,null,https://data.globe.gov/system/photos/2020/07/28/1798922/thumb.jpg,golc_thumb_2020_07_28_1798922,https://data.globe.gov/system/photos/2020/07/28/1798922/original.jpg,golc_2020_07_28_1798922
690,null,https://data.globe.gov/system/photos/2020/07/28/1798916/thumb.jpg,golc_thumb_2020_07_28_1798916,https://data.globe.gov/system/photos/2020/07/28/1798916/original.jpg,golc_2020_07_28_1798916
691,null,https://data.globe.gov/system/photos/2020/07/28/1798927/thumb.jpg,golc_thumb_2020_07_28_1798927,https://data.globe.gov/system/photos/2020/07/28/1798927/original.jpg,golc_2020_07_28_1798927
692,null,https://data.globe.gov/system/photos/2020/07/28/1798933/thumb.jpg,golc_thumb_2020_07_28_1798933,https://data.globe.gov/system/photos/2020/07/28/1798933/original.jpg,golc_2020_07_28_1798933
693,null,null,null,null,null
694,null,https://data.globe.gov/system/photos/2020/07/28/1799736/thumb.jpg,golc_thumb_2020_07_28_1799736,https://data.globe.gov/system/photos/2020/07/28/1799736/original.jpg,golc_2020_07_28_1799736
695,null,https://data.globe.gov/system/photos/2020/07/28/1799742/thumb.jpg,golc_thumb_2020_07_28_1799742,https://data.globe.gov/system/photos/2020/07/28/1799742/original.jpg,golc_2020_07_28_1799742
696,"30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 80% MUC 42 [Herbaceous/Grassland, Medium Grass]; 20% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]",https://data.globe.gov/system/photos/2020/07/28/1799748/thumb.jpg,golc_thumb_2020_07_28_1799748,https://data.globe.gov/system/photos/2020/07/28/1799748/original.jpg,golc_2020_07_28_1799748
697,"40% MUC 41 [Herbaceous/Grassland, Tall Grass]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/28/1799754/thumb.jpg,golc_thumb_2020_07_28_1799754,https://data.globe.gov/system/photos/2020/07/28/1799754/original.jpg,golc_2020_07_28_1799754
698,"100% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/28/1799760/thumb.jpg,golc_thumb_2020_07_28_1799760,https://data.globe.gov/system/photos/2020/07/28/1799760/original.jpg,golc_2020_07_28_1799760
699,null,null,null,null,null
700,"20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/28/1799769/thumb.jpg,golc_thumb_2020_07_28_1799769,https://data.globe.gov/system/photos/2020/07/28/1799769/original.jpg,golc_2020_07_28_1799769
701,"40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 60% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/28/1799774/thumb.jpg,golc_thumb_2020_07_28_1799774,https://data.globe.gov/system/photos/2020/07/28/1799774/original.jpg,golc_2020_07_28_1799774
702,"10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/28/1799780/thumb.jpg,golc_thumb_2020_07_28_1799780,https://data.globe.gov/system/photos/2020/07/28/1799780/original.jpg,golc_2020_07_28_1799780
703,null,null,null,null,null
704,"60% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/28/1799791/thumb.jpg,golc_thumb_2020_07_28_1799791,https://data.globe.gov/system/photos/2020/07/28/1799791/original.jpg,golc_2020_07_28_1799791
705,null,https://data.globe.gov/system/photos/2020/07/28/1799823/thumb.jpg,golc_thumb_2020_07_28_1799823,https://data.globe.gov/system/photos/2020/07/28/1799823/original.jpg,golc_2020_07_28_1799823
706,"100% MUC 42 [Herbaceous/Grassland, Medium Grass]",https://data.globe.gov/system/photos/2020/07/28/1799803/thumb.jpg,golc_thumb_2020_07_28_1799803,https://data.globe.gov/system/photos/2020/07/28/1799803/original.jpg,golc_2020_07_28_1799803
707,"30% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 70% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/28/1799812/thumb.jpg,golc_thumb_2020_07_28_1799812,https://data.globe.gov/system/photos/2020/07/28/1799812/original.jpg,golc_2020_07_28_1799812
708,"70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 53 [Barren, Bare Rock]; 90% MUC 56 [Barren, Dirt/Other]; 40% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/07/26/1799928/thumb.jpg,golc_thumb_2020_07_26_1799928,https://data.globe.gov/system/photos/2020/07/26/1799928/original.jpg,golc_2020_07_26_1799928
709,null,null,null,null,null
710,null,null,null,null,null
711,null,null,null,null,null
712,null,https://data.globe.gov/system/photos/2020/07/28/1801973/thumb.jpg,golc_thumb_2020_07_28_1801973,https://data.globe.gov/system/photos/2020/07/28/1801973/original.jpg,golc_2020_07_28_1801973
713,null,https://data.globe.gov/system/photos/2020/07/28/1801979/thumb.jpg,golc_thumb_2020_07_28_1801979,https://data.globe.gov/system/photos/2020/07/28/1801979/original.jpg,golc_2020_07_28_1801979
714,null,null,null,null,null
715,"10% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 50% MUC 91 [Urban, Residential Property]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/26/1721332/thumb.jpg,golc_thumb_2020_06_26_1721332,https://data.globe.gov/system/photos/2020/06/26/1721332/original.jpg,golc_2020_06_26_1721332
716,"10% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 80% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/26/1721339/thumb.jpg,golc_thumb_2020_06_26_1721339,https://data.globe.gov/system/photos/2020/06/26/1721339/original.jpg,golc_2020_06_26_1721339
717,null,https://data.globe.gov/system/photos/2020/06/26/1721345/thumb.jpg,golc_thumb_2020_06_26_1721345,https://data.globe.gov/system/photos/2020/06/26/1721345/original.jpg,golc_2020_06_26_1721345
718,null,https://data.globe.gov/system/photos/2020/06/28/1721886/thumb.jpg,golc_thumb_2020_06_28_1721886,https://data.globe.gov/system/photos/2020/06/28/1721886/original.jpg,golc_2020_06_28_1721886
719,null,https://data.globe.gov/system/photos/2020/06/28/1721892/thumb.jpg,golc_thumb_2020_06_28_1721892,https://data.globe.gov/system/photos/2020/06/28/1721892/original.jpg,golc_2020_06_28_1721892
720,null,https://data.globe.gov/system/photos/2020/06/28/1721898/thumb.jpg,golc_thumb_2020_06_28_1721898,https://data.globe.gov/system/photos/2020/06/28/1721898/original.jpg,golc_2020_06_28_1721898
721,null,https://data.globe.gov/system/photos/2020/06/28/1721904/thumb.jpg,golc_thumb_2020_06_28_1721904,https://data.globe.gov/system/photos/2020/06/28/1721904/original.jpg,golc_2020_06_28_1721904
722,null,https://data.globe.gov/system/photos/2020/06/28/1721910/thumb.jpg,golc_thumb_2020_06_28_1721910,https://data.globe.gov/system/photos/2020/06/28/1721910/original.jpg,golc_2020_06_28_1721910
723,null,rejected,null,rejected,null
724,null,https://data.globe.gov/system/photos/2020/06/28/1721928/thumb.jpg,golc_thumb_2020_06_28_1721928,https://data.globe.gov/system/photos/2020/06/28/1721928/original.jpg,golc_2020_06_28_1721928
725,null,https://data.globe.gov/system/photos/2020/06/28/1721943/thumb.jpg,golc_thumb_2020_06_28_1721943,https://data.globe.gov/system/photos/2020/06/28/1721943/original.jpg,golc_2020_06_28_1721943
726,null,https://data.globe.gov/system/photos/2020/06/28/1721952/thumb.jpg,golc_thumb_2020_06_28_1721952,https://data.globe.gov/system/photos/2020/06/28/1721952/original.jpg,golc_2020_06_28_1721952
727,null,https://data.globe.gov/system/photos/2020/06/28/1721958/thumb.jpg,golc_thumb_2020_06_28_1721958,https://data.globe.gov/system/photos/2020/06/28/1721958/original.jpg,golc_2020_06_28_1721958
728,null,https://data.globe.gov/system/photos/2020/06/28/1721975/thumb.jpg,golc_thumb_2020_06_28_1721975,https://data.globe.gov/system/photos/2020/06/28/1721975/original.jpg,golc_2020_06_28_1721975
729,null,null,null,null,null
730,null,null,null,null,null
731,null,https://data.globe.gov/system/photos/2020/06/28/1721998/thumb.jpg,golc_thumb_2020_06_28_1721998,https://data.globe.gov/system/photos/2020/06/28/1721998/original.jpg,golc_2020_06_28_1721998
732,null,null,null,null,null
733,null,null,null,null,null
734,null,https://data.globe.gov/system/photos/2020/06/28/1722012/thumb.jpg,golc_thumb_2020_06_28_1722012,https://data.globe.gov/system/photos/2020/06/28/1722012/original.jpg,golc_2020_06_28_1722012
735,null,https://data.globe.gov/system/photos/2020/06/28/1722018/thumb.jpg,golc_thumb_2020_06_28_1722018,https://data.globe.gov/system/photos/2020/06/28/1722018/original.jpg,golc_2020_06_28_1722018
736,null,https://data.globe.gov/system/photos/2020/06/28/1722024/thumb.jpg,golc_thumb_2020_06_28_1722024,https://data.globe.gov/system/photos/2020/06/28/1722024/original.jpg,golc_2020_06_28_1722024
737,null,https://data.globe.gov/system/photos/2020/06/28/1722030/thumb.jpg,golc_thumb_2020_06_28_1722030,https://data.globe.gov/system/photos/2020/06/28/1722030/original.jpg,golc_2020_06_28_1722030
738,null,https://data.globe.gov/system/photos/2020/06/28/1722036/thumb.jpg,golc_thumb_2020_06_28_1722036,https://data.globe.gov/system/photos/2020/06/28/1722036/original.jpg,golc_2020_06_28_1722036
739,null,https://data.globe.gov/system/photos/2020/06/28/1722052/thumb.jpg,golc_thumb_2020_06_28_1722052,https://data.globe.gov/system/photos/2020/06/28/1722052/original.jpg,golc_2020_06_28_1722052
740,null,https://data.globe.gov/system/photos/2020/06/28/1722062/thumb.jpg,golc_thumb_2020_06_28_1722062,https://data.globe.gov/system/photos/2020/06/28/1722062/original.jpg,golc_2020_06_28_1722062
741,null,https://data.globe.gov/system/photos/2020/06/29/1722175/thumb.jpg,golc_thumb_2020_06_29_1722175,https://data.globe.gov/system/photos/2020/06/29/1722175/original.jpg,golc_2020_06_29_1722175
742,"60% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 91 [Urban, Residential Property]; 80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/26/1722310/thumb.jpg,golc_thumb_2020_06_26_1722310,https://data.globe.gov/system/photos/2020/06/26/1722310/original.jpg,golc_2020_06_26_1722310
743,"80% MUC 56 [Barren, Dirt/Other]; 20% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/06/24/1722341/thumb.jpg,golc_thumb_2020_06_24_1722341,https://data.globe.gov/system/photos/2020/06/24/1722341/original.jpg,golc_2020_06_24_1722341
744,"10% MUC 94 [Urban, Other]; 80% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 90% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/28/1722379/thumb.jpg,golc_thumb_2020_06_28_1722379,https://data.globe.gov/system/photos/2020/06/28/1722379/original.jpg,golc_2020_06_28_1722379
745,"30% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]; 30% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/24/1722385/thumb.jpg,golc_thumb_2020_06_24_1722385,https://data.globe.gov/system/photos/2020/06/24/1722385/original.jpg,golc_2020_06_24_1722385
746,"80% MUC 91 [Urban, Residential Property]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/25/1722404/thumb.jpg,golc_thumb_2020_06_25_1722404,https://data.globe.gov/system/photos/2020/06/25/1722404/original.jpg,golc_2020_06_25_1722404
747,"50% MUC 93 [Urban, Roads and Parking]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]",https://data.globe.gov/system/photos/2020/06/25/1722410/thumb.jpg,golc_thumb_2020_06_25_1722410,https://data.globe.gov/system/photos/2020/06/25/1722410/original.jpg,golc_2020_06_25_1722410
748,"50% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]; 60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]",https://data.globe.gov/system/photos/2020/06/25/1722622/thumb.jpg,golc_thumb_2020_06_25_1722622,https://data.globe.gov/system/photos/2020/06/25/1722622/original.jpg,golc_2020_06_25_1722622
749,"40% MUC 93 [Urban, Roads and Parking]; 60% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 10% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/25/1722634/thumb.jpg,golc_thumb_2020_06_25_1722634,https://data.globe.gov/system/photos/2020/06/25/1722634/original.jpg,golc_2020_06_25_1722634
750,"40% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 93 [Urban, Roads and Parking]; 60% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/25/1722640/thumb.jpg,golc_thumb_2020_06_25_1722640,https://data.globe.gov/system/photos/2020/06/25/1722640/original.jpg,golc_2020_06_25_1722640
751,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 41 [Herbaceous/Grassland, Tall Grass]; 80% MUC 93 [Urban, Roads and Parking]; 10% MUC 42 [Herbaceous/Grassland, Medium Grass]",https://data.globe.gov/system/photos/2020/06/29/1723256/thumb.jpg,golc_thumb_2020_06_29_1723256,https://data.globe.gov/system/photos/2020/06/29/1723256/original.jpg,golc_2020_06_29_1723256
752,null,https://data.globe.gov/system/photos/2020/06/29/1723284/thumb.jpg,golc_thumb_2020_06_29_1723284,https://data.globe.gov/system/photos/2020/06/29/1723284/original.jpg,golc_2020_06_29_1723284
753,null,https://data.globe.gov/system/photos/2020/06/29/1723305/thumb.jpg,golc_thumb_2020_06_29_1723305,https://data.globe.gov/system/photos/2020/06/29/1723305/original.jpg,golc_2020_06_29_1723305
754,null,https://data.globe.gov/system/photos/2020/06/29/1723327/thumb.jpg,golc_thumb_2020_06_29_1723327,https://data.globe.gov/system/photos/2020/06/29/1723327/original.jpg,golc_2020_06_29_1723327
755,null,https://data.globe.gov/system/photos/2020/06/29/1723411/thumb.jpg,golc_thumb_2020_06_29_1723411,https://data.globe.gov/system/photos/2020/06/29/1723411/original.jpg,golc_2020_06_29_1723411
756,"60% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]; 10% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 80% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]",https://data.globe.gov/system/photos/2020/06/28/1723427/thumb.jpg,golc_thumb_2020_06_28_1723427,https://data.globe.gov/system/photos/2020/06/28/1723427/original.jpg,golc_2020_06_28_1723427
757,null,https://data.globe.gov/system/photos/2020/06/29/1723457/thumb.jpg,golc_thumb_2020_06_29_1723457,https://data.globe.gov/system/photos/2020/06/29/1723457/original.jpg,golc_2020_06_29_1723457
758,"20% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 93 [Urban, Roads and Parking]; 60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 10% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/25/1723716/thumb.jpg,golc_thumb_2020_06_25_1723716,https://data.globe.gov/system/photos/2020/06/25/1723716/original.jpg,golc_2020_06_25_1723716
759,"20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 22 (l) [Shrubs, Loosely Spaced, Tall Deciduous]; 10% MUC 91 [Urban, Residential Property]; 50% MUC 93 [Urban, Roads and Parking]; 10% MUC 81 (1) [Cultivated, Crops or Pastures]",https://data.globe.gov/system/photos/2020/06/25/1725005/thumb.jpg,golc_thumb_2020_06_25_1725005,https://data.globe.gov/system/photos/2020/06/25/1725005/original.jpg,golc_2020_06_25_1725005
760,"10% MUC 91 [Urban, Residential Property]; 70% MUC 81 (1) [Cultivated, Crops or Pastures]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2020/06/25/1725011/thumb.jpg,golc_thumb_2020_06_25_1725011,https://data.globe.gov/system/photos/2020/06/25/1725011/original.jpg,golc_2020_06_25_1725011
761,"40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]; 20% MUC 56 [Barren, Dirt/Other]; 10% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2020/06/25/1725017/thumb.jpg,golc_thumb_2020_06_25_1725017,https://data.globe.gov/system/photos/2020/06/25/1725017/original.jpg,golc_2020_06_25_1725017
762,"60% MUC 91 [Urban, Residential Property]; 20% MUC 93 [Urban, Roads and Parking]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]",https://data.globe.gov/system/photos/2020/06/29/1725047/thumb.jpg,golc_thumb_2020_06_29_1725047,https://data.globe.gov/system/photos/2020/06/29/1725047/original.jpg,golc_2020_06_29_1725047
763,"10% MUC 94 [Urban, Other]; 20% MUC 93 [Urban, Roads and Parking]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/25/1725108/thumb.jpg,golc_thumb_2020_06_25_1725108,https://data.globe.gov/system/photos/2020/06/25/1725108/original.jpg,golc_2020_06_25_1725108
764,null,https://data.globe.gov/system/photos/2020/06/29/1726012/thumb.jpg,golc_thumb_2020_06_29_1726012,https://data.globe.gov/system/photos/2020/06/29/1726012/original.jpg,golc_2020_06_29_1726012
