OBJECTID,landcoversNorthClassifications,thumbUrl,DownloadThumbPicture,NorthOriginalUrl,DownloadOriginalPicture
405,"40% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 21 (l) [Shrubs, Loosely Spaced, Tall Evergreen]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]; 60% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/15/1688539/thumb.jpg,golc_thumb_2020_06_15_1688539,https://data.globe.gov/system/photos/2020/06/15/1688539/original.jpg,golc_2020_06_15_1688539
406,"50% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 50% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 50% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/15/1688545/thumb.jpg,golc_thumb_2020_06_15_1688545,https://data.globe.gov/system/photos/2020/06/15/1688545/original.jpg,golc_2020_06_15_1688545
407,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 21 (l) [Shrubs, Loosely Spaced, Tall Evergreen]; 70% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/15/1688551/thumb.jpg,golc_thumb_2020_06_15_1688551,https://data.globe.gov/system/photos/2020/06/15/1688551/original.jpg,golc_2020_06_15_1688551
408,null,https://data.globe.gov/system/photos/2020/06/15/1688751/thumb.jpg,golc_thumb_2020_06_15_1688751,https://data.globe.gov/system/photos/2020/06/15/1688751/original.jpg,golc_2020_06_15_1688751
409,null,https://data.globe.gov/system/photos/2020/06/15/1688757/thumb.jpg,golc_thumb_2020_06_15_1688757,https://data.globe.gov/system/photos/2020/06/15/1688757/original.jpg,golc_2020_06_15_1688757
410,null,https://data.globe.gov/system/photos/2020/06/15/1688764/thumb.jpg,golc_thumb_2020_06_15_1688764,https://data.globe.gov/system/photos/2020/06/15/1688764/original.jpg,golc_2020_06_15_1688764
411,null,https://data.globe.gov/system/photos/2020/06/23/1709322/thumb.jpg,golc_thumb_2020_06_23_1709322,https://data.globe.gov/system/photos/2020/06/23/1709322/original.jpg,golc_2020_06_23_1709322
412,null,https://data.globe.gov/system/photos/2020/06/23/1709328/thumb.jpg,golc_thumb_2020_06_23_1709328,https://data.globe.gov/system/photos/2020/06/23/1709328/original.jpg,golc_2020_06_23_1709328
413,null,https://data.globe.gov/system/photos/2020/06/23/1709334/thumb.jpg,golc_thumb_2020_06_23_1709334,https://data.globe.gov/system/photos/2020/06/23/1709334/original.jpg,golc_2020_06_23_1709334
414,null,https://data.globe.gov/system/photos/2020/06/23/1709340/thumb.jpg,golc_thumb_2020_06_23_1709340,https://data.globe.gov/system/photos/2020/06/23/1709340/original.jpg,golc_2020_06_23_1709340
415,null,https://data.globe.gov/system/photos/2020/06/23/1709346/thumb.jpg,golc_thumb_2020_06_23_1709346,https://data.globe.gov/system/photos/2020/06/23/1709346/original.jpg,golc_2020_06_23_1709346
416,null,https://data.globe.gov/system/photos/2020/06/23/1709352/thumb.jpg,golc_thumb_2020_06_23_1709352,https://data.globe.gov/system/photos/2020/06/23/1709352/original.jpg,golc_2020_06_23_1709352
417,null,https://data.globe.gov/system/photos/2020/06/23/1709358/thumb.jpg,golc_thumb_2020_06_23_1709358,https://data.globe.gov/system/photos/2020/06/23/1709358/original.jpg,golc_2020_06_23_1709358
418,null,https://data.globe.gov/system/photos/2020/06/23/1709364/thumb.jpg,golc_thumb_2020_06_23_1709364,https://data.globe.gov/system/photos/2020/06/23/1709364/original.jpg,golc_2020_06_23_1709364
419,"20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 56 [Barren, Dirt/Other]; 30% MUC 53 [Barren, Bare Rock]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/22/1709573/thumb.jpg,golc_thumb_2020_06_22_1709573,https://data.globe.gov/system/photos/2020/06/22/1709573/original.jpg,golc_2020_06_22_1709573
420,"10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/22/1709587/thumb.jpg,golc_thumb_2020_06_22_1709587,https://data.globe.gov/system/photos/2020/06/22/1709587/original.jpg,golc_2020_06_22_1709587
421,null,null,null,null,null
422,null,null,null,null,null
423,null,https://data.globe.gov/system/photos/2020/06/23/1709716/thumb.jpg,golc_thumb_2020_06_23_1709716,https://data.globe.gov/system/photos/2020/06/23/1709716/original.jpg,golc_2020_06_23_1709716
424,null,https://data.globe.gov/system/photos/2020/06/23/1709819/thumb.jpg,golc_thumb_2020_06_23_1709819,https://data.globe.gov/system/photos/2020/06/23/1709819/original.jpg,golc_2020_06_23_1709819
425,null,https://data.globe.gov/system/photos/2020/06/24/1709900/thumb.jpg,golc_thumb_2020_06_24_1709900,https://data.globe.gov/system/photos/2020/06/24/1709900/original.jpg,golc_2020_06_24_1709900
426,null,https://data.globe.gov/system/photos/2020/06/24/1709912/thumb.jpg,golc_thumb_2020_06_24_1709912,https://data.globe.gov/system/photos/2020/06/24/1709912/original.jpg,golc_2020_06_24_1709912
427,null,https://data.globe.gov/system/photos/2020/06/24/1709968/thumb.jpg,golc_thumb_2020_06_24_1709968,https://data.globe.gov/system/photos/2020/06/24/1709968/original.jpg,golc_2020_06_24_1709968
428,"70% MUC 92 [Urban, Commercial Property]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/14/1710197/thumb.jpg,golc_thumb_2020_06_14_1710197,https://data.globe.gov/system/photos/2020/06/14/1710197/original.jpg,golc_2020_06_14_1710197
429,"30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 22 (l) [Shrubs, Loosely Spaced, Tall Deciduous]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/14/1710227/thumb.jpg,golc_thumb_2020_06_14_1710227,https://data.globe.gov/system/photos/2020/06/14/1710227/original.jpg,golc_2020_06_14_1710227
430,"80% MUC 91 [Urban, Residential Property]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/14/1710233/thumb.jpg,golc_thumb_2020_06_14_1710233,https://data.globe.gov/system/photos/2020/06/14/1710233/original.jpg,golc_2020_06_14_1710233
431,"30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 70% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/14/1710241/thumb.jpg,golc_thumb_2020_06_14_1710241,https://data.globe.gov/system/photos/2020/06/14/1710241/original.jpg,golc_2020_06_14_1710241
432,"30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 93 [Urban, Roads and Parking]; 50% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/14/1710250/thumb.jpg,golc_thumb_2020_06_14_1710250,https://data.globe.gov/system/photos/2020/06/14/1710250/original.jpg,golc_2020_06_14_1710250
433,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 93 [Urban, Roads and Parking]; 70% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/14/1710269/thumb.jpg,golc_thumb_2020_06_14_1710269,https://data.globe.gov/system/photos/2020/06/14/1710269/original.jpg,golc_2020_06_14_1710269
434,"30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/21/1710332/thumb.jpg,golc_thumb_2020_06_21_1710332,https://data.globe.gov/system/photos/2020/06/21/1710332/original.jpg,golc_2020_06_21_1710332
435,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 90% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/23/1710520/thumb.jpg,golc_thumb_2020_06_23_1710520,https://data.globe.gov/system/photos/2020/06/23/1710520/original.jpg,golc_2020_06_23_1710520
436,"50% MUC 93 [Urban, Roads and Parking]; 50% MUC 91 [Urban, Residential Property]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/14/1710376/thumb.jpg,golc_thumb_2020_06_14_1710376,https://data.globe.gov/system/photos/2020/06/14/1710376/original.jpg,golc_2020_06_14_1710376
437,"10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 92 [Urban, Commercial Property]; 60% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/22/1710388/thumb.jpg,golc_thumb_2020_06_22_1710388,https://data.globe.gov/system/photos/2020/06/22/1710388/original.jpg,golc_2020_06_22_1710388
438,"40% MUC 92 [Urban, Commercial Property]; 40% MUC 93 [Urban, Roads and Parking]; 10% MUC 33 (l) [Shrubs, Loosely Spaced, Short Extremely Dry]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/22/1710410/thumb.jpg,golc_thumb_2020_06_22_1710410,https://data.globe.gov/system/photos/2020/06/22/1710410/original.jpg,golc_2020_06_22_1710410
439,"70% MUC 93 [Urban, Roads and Parking]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/23/1710422/thumb.jpg,golc_thumb_2020_06_23_1710422,https://data.globe.gov/system/photos/2020/06/23/1710422/original.jpg,golc_2020_06_23_1710422
440,"90% MUC 93 [Urban, Roads and Parking]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/23/1710428/thumb.jpg,golc_thumb_2020_06_23_1710428,https://data.globe.gov/system/photos/2020/06/23/1710428/original.jpg,golc_2020_06_23_1710428
441,"20% MUC 3 (l) [Shrubs, Loosely Spaced, Not Sure Which]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 93 [Urban, Roads and Parking]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/21/1710443/thumb.jpg,golc_thumb_2020_06_21_1710443,https://data.globe.gov/system/photos/2020/06/21/1710443/original.jpg,golc_2020_06_21_1710443
442,"10% MUC 93 [Urban, Roads and Parking]; 90% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/21/1710508/thumb.jpg,golc_thumb_2020_06_21_1710508,https://data.globe.gov/system/photos/2020/06/21/1710508/original.jpg,golc_2020_06_21_1710508
443,null,null,null,null,null
444,"20% MUC 92 [Urban, Commercial Property]; 80% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/22/1710533/thumb.jpg,golc_thumb_2020_06_22_1710533,https://data.globe.gov/system/photos/2020/06/22/1710533/original.jpg,golc_2020_06_22_1710533
445,"20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 70% MUC 93 [Urban, Roads and Parking]; 20% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]",https://data.globe.gov/system/photos/2020/06/22/1710543/thumb.jpg,golc_thumb_2020_06_22_1710543,https://data.globe.gov/system/photos/2020/06/22/1710543/original.jpg,golc_2020_06_22_1710543
446,"50% MUC 93 [Urban, Roads and Parking]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/23/1710549/thumb.jpg,golc_thumb_2020_06_23_1710549,https://data.globe.gov/system/photos/2020/06/23/1710549/original.jpg,golc_2020_06_23_1710549
447,"70% MUC 93 [Urban, Roads and Parking]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/23/1710555/thumb.jpg,golc_thumb_2020_06_23_1710555,https://data.globe.gov/system/photos/2020/06/23/1710555/original.jpg,golc_2020_06_23_1710555
448,"10% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/23/1710561/thumb.jpg,golc_thumb_2020_06_23_1710561,https://data.globe.gov/system/photos/2020/06/23/1710561/original.jpg,golc_2020_06_23_1710561
449,"60% MUC 91 [Urban, Residential Property]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]",https://data.globe.gov/system/photos/2020/06/23/1710565/thumb.jpg,golc_thumb_2020_06_23_1710565,https://data.globe.gov/system/photos/2020/06/23/1710565/original.jpg,golc_2020_06_23_1710565
450,"10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/22/1710856/thumb.jpg,golc_thumb_2020_06_22_1710856,https://data.globe.gov/system/photos/2020/06/22/1710856/original.jpg,golc_2020_06_22_1710856
451,null,https://data.globe.gov/system/photos/2020/06/23/1710902/thumb.jpg,golc_thumb_2020_06_23_1710902,https://data.globe.gov/system/photos/2020/06/23/1710902/original.jpg,golc_2020_06_23_1710902
452,null,https://data.globe.gov/system/photos/2020/06/23/1710926/thumb.jpg,golc_thumb_2020_06_23_1710926,https://data.globe.gov/system/photos/2020/06/23/1710926/original.jpg,golc_2020_06_23_1710926
453,null,https://data.globe.gov/system/photos/2020/06/23/1710952/thumb.jpg,golc_thumb_2020_06_23_1710952,https://data.globe.gov/system/photos/2020/06/23/1710952/original.jpg,golc_2020_06_23_1710952
454,null,https://data.globe.gov/system/photos/2020/06/23/1710958/thumb.jpg,golc_thumb_2020_06_23_1710958,https://data.globe.gov/system/photos/2020/06/23/1710958/original.jpg,golc_2020_06_23_1710958
455,null,https://data.globe.gov/system/photos/2020/06/23/1710970/thumb.jpg,golc_thumb_2020_06_23_1710970,https://data.globe.gov/system/photos/2020/06/23/1710970/original.jpg,golc_2020_06_23_1710970
456,null,https://data.globe.gov/system/photos/2020/06/23/1710976/thumb.jpg,golc_thumb_2020_06_23_1710976,https://data.globe.gov/system/photos/2020/06/23/1710976/original.jpg,golc_2020_06_23_1710976
457,null,https://data.globe.gov/system/photos/2020/06/23/1710982/thumb.jpg,golc_thumb_2020_06_23_1710982,https://data.globe.gov/system/photos/2020/06/23/1710982/original.jpg,golc_2020_06_23_1710982
458,null,https://data.globe.gov/system/photos/2020/06/23/1710994/thumb.jpg,golc_thumb_2020_06_23_1710994,https://data.globe.gov/system/photos/2020/06/23/1710994/original.jpg,golc_2020_06_23_1710994
459,null,https://data.globe.gov/system/photos/2020/06/23/1711002/thumb.jpg,golc_thumb_2020_06_23_1711002,https://data.globe.gov/system/photos/2020/06/23/1711002/original.jpg,golc_2020_06_23_1711002
460,null,https://data.globe.gov/system/photos/2020/06/23/1711012/thumb.jpg,golc_thumb_2020_06_23_1711012,https://data.globe.gov/system/photos/2020/06/23/1711012/original.jpg,golc_2020_06_23_1711012
461,null,https://data.globe.gov/system/photos/2020/06/23/1711018/thumb.jpg,golc_thumb_2020_06_23_1711018,https://data.globe.gov/system/photos/2020/06/23/1711018/original.jpg,golc_2020_06_23_1711018
462,"40% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 60% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1712075/thumb.jpg,golc_thumb_2020_06_18_1712075,https://data.globe.gov/system/photos/2020/06/18/1712075/original.jpg,golc_2020_06_18_1712075
463,null,https://data.globe.gov/system/photos/2020/06/18/1712105/thumb.jpg,golc_thumb_2020_06_18_1712105,https://data.globe.gov/system/photos/2020/06/18/1712105/original.jpg,golc_2020_06_18_1712105
464,null,https://data.globe.gov/system/photos/2020/06/18/1712123/thumb.jpg,golc_thumb_2020_06_18_1712123,https://data.globe.gov/system/photos/2020/06/18/1712123/original.jpg,golc_2020_06_18_1712123
465,null,https://data.globe.gov/system/photos/2020/06/18/1712129/thumb.jpg,golc_thumb_2020_06_18_1712129,https://data.globe.gov/system/photos/2020/06/18/1712129/original.jpg,golc_2020_06_18_1712129
466,"70% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 100% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/24/1712379/thumb.jpg,golc_thumb_2020_06_24_1712379,https://data.globe.gov/system/photos/2020/06/24/1712379/original.jpg,golc_2020_06_24_1712379
467,"30% MUC 91 [Urban, Residential Property]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/06/14/1712618/thumb.jpg,golc_thumb_2020_06_14_1712618,https://data.globe.gov/system/photos/2020/06/14/1712618/original.jpg,golc_2020_06_14_1712618
468,"20% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]; 50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/14/1712667/thumb.jpg,golc_thumb_2020_06_14_1712667,https://data.globe.gov/system/photos/2020/06/14/1712667/original.jpg,golc_2020_06_14_1712667
469,"70% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 22 (l) [Shrubs, Loosely Spaced, Tall Deciduous]; 20% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/21/1712795/thumb.jpg,golc_thumb_2020_06_21_1712795,https://data.globe.gov/system/photos/2020/06/21/1712795/original.jpg,golc_2020_06_21_1712795
470,"60% MUC 91 [Urban, Residential Property]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/23/1713029/thumb.jpg,golc_thumb_2020_06_23_1713029,https://data.globe.gov/system/photos/2020/06/23/1713029/original.jpg,golc_2020_06_23_1713029
471,null,https://data.globe.gov/system/photos/2020/06/24/1712842/thumb.jpg,golc_thumb_2020_06_24_1712842,https://data.globe.gov/system/photos/2020/06/24/1712842/original.jpg,golc_2020_06_24_1712842
472,null,https://data.globe.gov/system/photos/2020/06/24/1712852/thumb.jpg,golc_thumb_2020_06_24_1712852,https://data.globe.gov/system/photos/2020/06/24/1712852/original.jpg,golc_2020_06_24_1712852
473,null,https://data.globe.gov/system/photos/2020/06/24/1712858/thumb.jpg,golc_thumb_2020_06_24_1712858,https://data.globe.gov/system/photos/2020/06/24/1712858/original.jpg,golc_2020_06_24_1712858
474,"50% MUC 41 [Herbaceous/Grassland, Tall Grass]; 30% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]; 20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/23/1713041/thumb.jpg,golc_thumb_2020_06_23_1713041,https://data.globe.gov/system/photos/2020/06/23/1713041/original.jpg,golc_2020_06_23_1713041
475,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/24/1712920/thumb.jpg,golc_thumb_2020_06_24_1712920,https://data.globe.gov/system/photos/2020/06/24/1712920/original.jpg,golc_2020_06_24_1712920
