OBJECTID,landcoversSouthClassifications,thumbUrl,DownloadThumbPicture,SouthOriginalUrl,DownloadOriginalPicture
904,null,https://data.globe.gov/system/photos/2020/07/13/1782064/thumb.jpg,golc_thumb_2020_07_13_1782064,https://data.globe.gov/system/photos/2020/07/13/1782064/original.jpg,golc_2020_07_13_1782064
905,null,null,null,null,null
906,null,null,null,null,null
907,null,null,null,null,null
908,null,https://data.globe.gov/system/photos/2020/07/13/1782082/thumb.jpg,golc_thumb_2020_07_13_1782082,https://data.globe.gov/system/photos/2020/07/13/1782082/original.jpg,golc_2020_07_13_1782082
909,null,null,null,null,null
910,null,https://data.globe.gov/system/photos/2020/07/13/1782091/thumb.jpg,golc_thumb_2020_07_13_1782091,https://data.globe.gov/system/photos/2020/07/13/1782091/original.jpg,golc_2020_07_13_1782091
911,null,https://data.globe.gov/system/photos/2020/07/13/1782096/thumb.jpg,golc_thumb_2020_07_13_1782096,https://data.globe.gov/system/photos/2020/07/13/1782096/original.jpg,golc_2020_07_13_1782096
912,null,null,null,null,null
913,null,https://data.globe.gov/system/photos/2020/07/21/1782709/thumb.jpg,golc_thumb_2020_07_21_1782709,https://data.globe.gov/system/photos/2020/07/21/1782709/original.jpg,golc_2020_07_21_1782709
914,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 60% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 40% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/13/1782524/thumb.jpg,golc_thumb_2020_07_13_1782524,https://data.globe.gov/system/photos/2020/07/13/1782524/original.jpg,golc_2020_07_13_1782524
915,"80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 70% MUC 93 [Urban, Roads and Parking]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/19/1782554/thumb.jpg,golc_thumb_2020_07_19_1782554,https://data.globe.gov/system/photos/2020/07/19/1782554/original.jpg,golc_2020_07_19_1782554
916,"50% MUC 91 [Urban, Residential Property]; 70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/19/1782560/thumb.jpg,golc_thumb_2020_07_19_1782560,https://data.globe.gov/system/photos/2020/07/19/1782560/original.jpg,golc_2020_07_19_1782560
917,"70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 40% MUC 93 [Urban, Roads and Parking]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/19/1782566/thumb.jpg,golc_thumb_2020_07_19_1782566,https://data.globe.gov/system/photos/2020/07/19/1782566/original.jpg,golc_2020_07_19_1782566
918,"10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 70% MUC 91 [Urban, Residential Property]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/19/1782578/thumb.jpg,golc_thumb_2020_07_19_1782578,https://data.globe.gov/system/photos/2020/07/19/1782578/original.jpg,golc_2020_07_19_1782578
919,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/19/1782584/thumb.jpg,golc_thumb_2020_07_19_1782584,https://data.globe.gov/system/photos/2020/07/19/1782584/original.jpg,golc_2020_07_19_1782584
920,null,https://data.globe.gov/system/photos/2020/07/21/1782722/thumb.jpg,golc_thumb_2020_07_21_1782722,https://data.globe.gov/system/photos/2020/07/21/1782722/original.jpg,golc_2020_07_21_1782722
921,null,https://data.globe.gov/system/photos/2020/07/21/1782716/thumb.jpg,golc_thumb_2020_07_21_1782716,https://data.globe.gov/system/photos/2020/07/21/1782716/original.jpg,golc_2020_07_21_1782716
922,null,https://data.globe.gov/system/photos/2020/07/21/1782729/thumb.jpg,golc_thumb_2020_07_21_1782729,https://data.globe.gov/system/photos/2020/07/21/1782729/original.jpg,golc_2020_07_21_1782729
923,null,https://data.globe.gov/system/photos/2020/07/21/1782735/thumb.jpg,golc_thumb_2020_07_21_1782735,https://data.globe.gov/system/photos/2020/07/21/1782735/original.jpg,golc_2020_07_21_1782735
924,null,https://data.globe.gov/system/photos/2020/07/21/1782741/thumb.jpg,golc_thumb_2020_07_21_1782741,https://data.globe.gov/system/photos/2020/07/21/1782741/original.jpg,golc_2020_07_21_1782741
925,null,https://data.globe.gov/system/photos/2020/07/21/1782753/thumb.jpg,golc_thumb_2020_07_21_1782753,https://data.globe.gov/system/photos/2020/07/21/1782753/original.jpg,golc_2020_07_21_1782753
926,null,https://data.globe.gov/system/photos/2020/07/21/1782759/thumb.jpg,golc_thumb_2020_07_21_1782759,https://data.globe.gov/system/photos/2020/07/21/1782759/original.jpg,golc_2020_07_21_1782759
927,null,https://data.globe.gov/system/photos/2020/07/21/1782765/thumb.jpg,golc_thumb_2020_07_21_1782765,https://data.globe.gov/system/photos/2020/07/21/1782765/original.jpg,golc_2020_07_21_1782765
928,null,https://data.globe.gov/system/photos/2020/07/21/1782771/thumb.jpg,golc_thumb_2020_07_21_1782771,https://data.globe.gov/system/photos/2020/07/21/1782771/original.jpg,golc_2020_07_21_1782771
929,null,https://data.globe.gov/system/photos/2020/07/21/1782783/thumb.jpg,golc_thumb_2020_07_21_1782783,https://data.globe.gov/system/photos/2020/07/21/1782783/original.jpg,golc_2020_07_21_1782783
930,null,https://data.globe.gov/system/photos/2020/07/21/1782807/thumb.jpg,golc_thumb_2020_07_21_1782807,https://data.globe.gov/system/photos/2020/07/21/1782807/original.jpg,golc_2020_07_21_1782807
931,null,https://data.globe.gov/system/photos/2020/07/21/1782801/thumb.jpg,golc_thumb_2020_07_21_1782801,https://data.globe.gov/system/photos/2020/07/21/1782801/original.jpg,golc_2020_07_21_1782801
932,null,https://data.globe.gov/system/photos/2020/07/21/1782813/thumb.jpg,golc_thumb_2020_07_21_1782813,https://data.globe.gov/system/photos/2020/07/21/1782813/original.jpg,golc_2020_07_21_1782813
933,null,https://data.globe.gov/system/photos/2020/07/21/1782819/thumb.jpg,golc_thumb_2020_07_21_1782819,https://data.globe.gov/system/photos/2020/07/21/1782819/original.jpg,golc_2020_07_21_1782819
934,null,https://data.globe.gov/system/photos/2020/07/21/1782826/thumb.jpg,golc_thumb_2020_07_21_1782826,https://data.globe.gov/system/photos/2020/07/21/1782826/original.jpg,golc_2020_07_21_1782826
935,null,https://data.globe.gov/system/photos/2020/07/13/1783059/thumb.jpg,golc_thumb_2020_07_13_1783059,https://data.globe.gov/system/photos/2020/07/13/1783059/original.jpg,golc_2020_07_13_1783059
936,null,null,null,null,null
937,null,null,null,null,null
938,null,null,null,null,null
939,null,null,null,null,null
940,null,https://data.globe.gov/system/photos/2020/07/14/1783080/thumb.jpg,golc_thumb_2020_07_14_1783080,https://data.globe.gov/system/photos/2020/07/14/1783080/original.jpg,golc_2020_07_14_1783080
941,null,https://data.globe.gov/system/photos/2020/07/14/1783084/thumb.jpg,golc_thumb_2020_07_14_1783084,https://data.globe.gov/system/photos/2020/07/14/1783084/original.jpg,golc_2020_07_14_1783084
942,null,https://data.globe.gov/system/photos/2020/07/14/1783090/thumb.jpg,golc_thumb_2020_07_14_1783090,https://data.globe.gov/system/photos/2020/07/14/1783090/original.jpg,golc_2020_07_14_1783090
943,null,https://data.globe.gov/system/photos/2020/07/14/1783094/thumb.jpg,golc_thumb_2020_07_14_1783094,https://data.globe.gov/system/photos/2020/07/14/1783094/original.jpg,golc_2020_07_14_1783094
944,null,https://data.globe.gov/system/photos/2020/07/14/1783102/thumb.jpg,golc_thumb_2020_07_14_1783102,https://data.globe.gov/system/photos/2020/07/14/1783102/original.jpg,golc_2020_07_14_1783102
945,null,https://data.globe.gov/system/photos/2020/07/21/1783108/thumb.jpg,golc_thumb_2020_07_21_1783108,https://data.globe.gov/system/photos/2020/07/21/1783108/original.jpg,golc_2020_07_21_1783108
946,null,https://data.globe.gov/system/photos/2020/07/21/1783113/thumb.jpg,golc_thumb_2020_07_21_1783113,https://data.globe.gov/system/photos/2020/07/21/1783113/original.jpg,golc_2020_07_21_1783113
947,null,https://data.globe.gov/system/photos/2020/07/23/1803796/thumb.jpg,golc_thumb_2020_07_23_1803796,https://data.globe.gov/system/photos/2020/07/23/1803796/original.jpg,golc_2020_07_23_1803796
948,null,https://data.globe.gov/system/photos/2020/07/03/1733295/thumb.jpg,golc_thumb_2020_07_03_1733295,https://data.globe.gov/system/photos/2020/07/03/1733295/original.jpg,golc_2020_07_03_1733295
949,null,https://data.globe.gov/system/photos/2020/07/03/1733307/thumb.jpg,golc_thumb_2020_07_03_1733307,https://data.globe.gov/system/photos/2020/07/03/1733307/original.jpg,golc_2020_07_03_1733307
950,null,https://data.globe.gov/system/photos/2020/07/03/1733349/thumb.jpg,golc_thumb_2020_07_03_1733349,https://data.globe.gov/system/photos/2020/07/03/1733349/original.jpg,golc_2020_07_03_1733349
951,null,https://data.globe.gov/system/photos/2020/07/03/1733361/thumb.jpg,golc_thumb_2020_07_03_1733361,https://data.globe.gov/system/photos/2020/07/03/1733361/original.jpg,golc_2020_07_03_1733361
952,"10% MUC 93 [Urban, Roads and Parking]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/29/1736915/thumb.jpg,golc_thumb_2020_06_29_1736915,https://data.globe.gov/system/photos/2020/06/29/1736915/original.jpg,golc_2020_06_29_1736915
953,"10% MUC 94 [Urban, Other]; 20% MUC 93 [Urban, Roads and Parking]; 10% MUC 91 [Urban, Residential Property]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 1 [Trees, Loosely Spaced, Not Sure Which]",https://data.globe.gov/system/photos/2020/06/29/1736926/thumb.jpg,golc_thumb_2020_06_29_1736926,https://data.globe.gov/system/photos/2020/06/29/1736926/original.jpg,golc_2020_06_29_1736926
954,"20% MUC 93 [Urban, Roads and Parking]; 30% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/29/1736941/thumb.jpg,golc_thumb_2020_06_29_1736941,https://data.globe.gov/system/photos/2020/06/29/1736941/original.jpg,golc_2020_06_29_1736941
955,null,https://data.globe.gov/system/photos/2020/07/05/1737537/thumb.jpg,golc_thumb_2020_07_05_1737537,https://data.globe.gov/system/photos/2020/07/05/1737537/original.jpg,golc_2020_07_05_1737537
956,null,https://data.globe.gov/system/photos/2020/07/05/1737543/thumb.jpg,golc_thumb_2020_07_05_1737543,https://data.globe.gov/system/photos/2020/07/05/1737543/original.jpg,golc_2020_07_05_1737543
957,null,https://data.globe.gov/system/photos/2020/07/05/1737549/thumb.jpg,golc_thumb_2020_07_05_1737549,https://data.globe.gov/system/photos/2020/07/05/1737549/original.jpg,golc_2020_07_05_1737549
958,null,https://data.globe.gov/system/photos/2020/07/05/1737555/thumb.jpg,golc_thumb_2020_07_05_1737555,https://data.globe.gov/system/photos/2020/07/05/1737555/original.jpg,golc_2020_07_05_1737555
959,null,https://data.globe.gov/system/photos/2020/07/05/1737561/thumb.jpg,golc_thumb_2020_07_05_1737561,https://data.globe.gov/system/photos/2020/07/05/1737561/original.jpg,golc_2020_07_05_1737561
960,null,https://data.globe.gov/system/photos/2020/07/05/1737580/thumb.jpg,golc_thumb_2020_07_05_1737580,https://data.globe.gov/system/photos/2020/07/05/1737580/original.jpg,golc_2020_07_05_1737580
961,null,https://data.globe.gov/system/photos/2020/07/05/1737590/thumb.jpg,golc_thumb_2020_07_05_1737590,https://data.globe.gov/system/photos/2020/07/05/1737590/original.jpg,golc_2020_07_05_1737590
962,null,https://data.globe.gov/system/photos/2020/07/05/1737596/thumb.jpg,golc_thumb_2020_07_05_1737596,https://data.globe.gov/system/photos/2020/07/05/1737596/original.jpg,golc_2020_07_05_1737596
963,null,https://data.globe.gov/system/photos/2020/07/05/1737602/thumb.jpg,golc_thumb_2020_07_05_1737602,https://data.globe.gov/system/photos/2020/07/05/1737602/original.jpg,golc_2020_07_05_1737602
964,null,https://data.globe.gov/system/photos/2020/07/05/1737608/thumb.jpg,golc_thumb_2020_07_05_1737608,https://data.globe.gov/system/photos/2020/07/05/1737608/original.jpg,golc_2020_07_05_1737608
965,null,https://data.globe.gov/system/photos/2020/07/05/1737620/thumb.jpg,golc_thumb_2020_07_05_1737620,https://data.globe.gov/system/photos/2020/07/05/1737620/original.jpg,golc_2020_07_05_1737620
966,null,https://data.globe.gov/system/photos/2020/07/05/1737626/thumb.jpg,golc_thumb_2020_07_05_1737626,https://data.globe.gov/system/photos/2020/07/05/1737626/original.jpg,golc_2020_07_05_1737626
967,null,https://data.globe.gov/system/photos/2020/07/05/1737715/thumb.jpg,golc_thumb_2020_07_05_1737715,https://data.globe.gov/system/photos/2020/07/05/1737715/original.jpg,golc_2020_07_05_1737715
968,null,https://data.globe.gov/system/photos/2020/07/05/1737723/thumb.jpg,golc_thumb_2020_07_05_1737723,https://data.globe.gov/system/photos/2020/07/05/1737723/original.jpg,golc_2020_07_05_1737723
969,null,https://data.globe.gov/system/photos/2020/07/05/1737729/thumb.jpg,golc_thumb_2020_07_05_1737729,https://data.globe.gov/system/photos/2020/07/05/1737729/original.jpg,golc_2020_07_05_1737729
970,null,https://data.globe.gov/system/photos/2020/07/05/1737735/thumb.jpg,golc_thumb_2020_07_05_1737735,https://data.globe.gov/system/photos/2020/07/05/1737735/original.jpg,golc_2020_07_05_1737735
971,null,https://data.globe.gov/system/photos/2020/07/05/1737741/thumb.jpg,golc_thumb_2020_07_05_1737741,https://data.globe.gov/system/photos/2020/07/05/1737741/original.jpg,golc_2020_07_05_1737741
972,null,https://data.globe.gov/system/photos/2020/07/05/1737747/thumb.jpg,golc_thumb_2020_07_05_1737747,https://data.globe.gov/system/photos/2020/07/05/1737747/original.jpg,golc_2020_07_05_1737747
973,null,https://data.globe.gov/system/photos/2020/07/05/1737753/thumb.jpg,golc_thumb_2020_07_05_1737753,https://data.globe.gov/system/photos/2020/07/05/1737753/original.jpg,golc_2020_07_05_1737753
974,null,https://data.globe.gov/system/photos/2020/07/06/1738640/thumb.jpg,golc_thumb_2020_07_06_1738640,https://data.globe.gov/system/photos/2020/07/06/1738640/original.jpg,golc_2020_07_06_1738640
975,null,https://data.globe.gov/system/photos/2020/07/06/1738770/thumb.jpg,golc_thumb_2020_07_06_1738770,https://data.globe.gov/system/photos/2020/07/06/1738770/original.jpg,golc_2020_07_06_1738770
976,null,https://data.globe.gov/system/photos/2020/07/06/1738788/thumb.jpg,golc_thumb_2020_07_06_1738788,https://data.globe.gov/system/photos/2020/07/06/1738788/original.jpg,golc_2020_07_06_1738788
977,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 100% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/04/1739438/thumb.jpg,golc_thumb_2020_07_04_1739438,https://data.globe.gov/system/photos/2020/07/04/1739438/original.jpg,golc_2020_07_04_1739438
978,"10% MUC 93 [Urban, Roads and Parking]; 20% MUC 94 [Urban, Other]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 80% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/04/1739544/thumb.jpg,golc_thumb_2020_07_04_1739544,https://data.globe.gov/system/photos/2020/07/04/1739544/original.jpg,golc_2020_07_04_1739544
979,"10% MUC 92 [Urban, Commercial Property]; 10% MUC 93 [Urban, Roads and Parking]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/04/1739630/thumb.jpg,golc_thumb_2020_07_04_1739630,https://data.globe.gov/system/photos/2020/07/04/1739630/original.jpg,golc_2020_07_04_1739630
980,null,null,null,null,null
981,null,https://data.globe.gov/system/photos/2020/06/30/1740128/thumb.jpg,golc_thumb_2020_06_30_1740128,https://data.globe.gov/system/photos/2020/06/30/1740128/original.jpg,golc_2020_06_30_1740128
982,null,null,null,null,null
983,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 100% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/06/1740262/thumb.jpg,golc_thumb_2020_07_06_1740262,https://data.globe.gov/system/photos/2020/07/06/1740262/original.jpg,golc_2020_07_06_1740262
984,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 100% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/06/1740276/thumb.jpg,golc_thumb_2020_07_06_1740276,https://data.globe.gov/system/photos/2020/07/06/1740276/original.jpg,golc_2020_07_06_1740276
985,"30% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 94 [Urban, Other]; 20% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/06/1740331/thumb.jpg,golc_thumb_2020_07_06_1740331,https://data.globe.gov/system/photos/2020/07/06/1740331/original.jpg,golc_2020_07_06_1740331
986,null,null,null,null,null
987,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/07/1741981/thumb.jpg,golc_thumb_2020_07_07_1741981,https://data.globe.gov/system/photos/2020/07/07/1741981/original.jpg,golc_2020_07_07_1741981
988,"50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 71 [Open Water, Freshwater]",https://data.globe.gov/system/photos/2020/07/07/1742008/thumb.jpg,golc_thumb_2020_07_07_1742008,https://data.globe.gov/system/photos/2020/07/07/1742008/original.jpg,golc_2020_07_07_1742008
989,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/07/07/1742014/thumb.jpg,golc_thumb_2020_07_07_1742014,https://data.globe.gov/system/photos/2020/07/07/1742014/original.jpg,golc_2020_07_07_1742014
990,"10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 64 [Wetlands, In Freshwater Lake or Pond (Lacustrine)]; 60% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 40% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 40% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]",https://data.globe.gov/system/photos/2020/07/07/1742020/thumb.jpg,golc_thumb_2020_07_07_1742020,https://data.globe.gov/system/photos/2020/07/07/1742020/original.jpg,golc_2020_07_07_1742020
991,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 93 [Urban, Roads and Parking]; 30% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/07/1742031/thumb.jpg,golc_thumb_2020_07_07_1742031,https://data.globe.gov/system/photos/2020/07/07/1742031/original.jpg,golc_2020_07_07_1742031
992,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 91 [Urban, Residential Property]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/07/1742054/thumb.jpg,golc_thumb_2020_07_07_1742054,https://data.globe.gov/system/photos/2020/07/07/1742054/original.jpg,golc_2020_07_07_1742054
993,"60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 70% MUC 91 [Urban, Residential Property]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/07/1742066/thumb.jpg,golc_thumb_2020_07_07_1742066,https://data.globe.gov/system/photos/2020/07/07/1742066/original.jpg,golc_2020_07_07_1742066
